DOW,DOW_NBR_PRIMARY,FISHERIES_WATERBODY_ID,WATERSHED_MINOR_ID,DOW_SUB_BASIN_NBR_PRIMARY,LAKE_CLASS_ID_PRIMARY,LAKE_CLASS_ID_ALTERNATE,PLS_SECTION_ID_LAKE_CENTER,LAKE_NAME,ALT_LAKE_NAME,mean.gdd,area.hectares,LAKE_AREA_DOW_ACRES,LAKE_AREA_GIS_ACRES,LAKE_AREA_PLANIMETERED_ACRES,MAX_DEPTH_FEET,MEAN_DEPTH_FEET,PDIST_cum,SHORE_LENGTH_MILES,MAX_FETCH_MILES,littoral.zone,LITTORAL_AREA_ACRES,secchi.m,FETCH_ORIENTATION_DEGREES,LAKE_CENTER_LAT_DD5,LAKE_CENTER_LONG_DD5,LAKE_CENTER_UTM_EASTING,LAKE_CENTER_UTM_NORTHING
56173600,561736,17479,NA,0,NA,NA,NA,Salvia Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173700,561737,17480,NA,0,NA,NA,NA,Canna Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173800,561738,17481,NA,0,NA,NA,NA,Hollyhock Pond,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56173900,561739,17482,NA,0,NA,NA,NA,Columbine Pond,NA,NA,NA,2,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174000,561740,17483,NA,0,NA,NA,NA,Little Green Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174100,561741,17484,NA,0,NA,NA,NA,Little Red Pond,NA,NA,NA,2,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174200,561742,17485,NA,0,NA,NA,NA,Big Red Pond,NA,NA,NA,7,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174300,561743,17486,NA,0,NA,NA,NA,Wendy Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174400,561744,17487,NA,0,NA,NA,NA,Mussel Pond,NA,NA,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174500,561745,17488,NA,0,NA,NA,NA,Lilac Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174600,561746,17489,NA,0,NA,NA,NA,Peony Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174700,561747,17490,NA,0,NA,NA,NA,GrampaJ Pond,NA,NA,NA,9,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174800,561748,17491,NA,0,NA,NA,NA,Blondie Pond,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56174900,561749,17492,NA,0,NA,NA,NA,Cake Pond,NA,NA,NA,6,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175000,561750,17438,NA,0,NA,NA,NA,Mirror Pond,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175100,561751,17493,NA,0,NA,NA,NA,Mummy Pond,NA,NA,NA,3,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175200,561752,17494,NA,0,NA,NA,NA,Anchor Pond,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175300,561753,17495,NA,0,NA,NA,NA,Frank Pond,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175400,561754,17496,NA,0,NA,NA,NA,Fish Bowl Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175500,561755,17497,NA,0,NA,NA,NA,Big Log Pond,NA,NA,NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175600,561756,17498,NA,0,NA,NA,NA,Carol Pond,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175700,561757,17499,NA,0,NA,NA,NA,Raindrop Pond,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175800,561758,17500,NA,0,NA,NA,NA,Riverview Pond,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56175900,561759,17501,NA,0,NA,NA,NA,Mango Pond,NA,NA,NA,6,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176000,561760,17502,NA,0,NA,NA,NA,Pineapple Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176100,561761,17503,NA,0,NA,NA,NA,Cherry Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176200,561762,17504,NA,0,NA,NA,NA,Strawberry Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176300,561763,17505,NA,0,NA,NA,NA,Watermelon Pond,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176400,561764,17506,NA,0,NA,NA,NA,Magnolia Pond,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176500,561765,17507,NA,0,NA,NA,NA,Crab Pond,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176600,561766,17508,NA,0,NA,NA,NA,Bread Pond,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176700,561767,17509,NA,0,NA,NA,NA,Sunny Pond,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176800,561768,17510,NA,0,NA,NA,NA,Heavenly Pond,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56176900,561769,17511,NA,0,NA,NA,NA,Orchid Pond,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177000,561770,17512,NA,0,NA,NA,NA,Vacation Pond,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177100,561771,17424,NA,0,NA,NA,NA,Tear Drop Pond,NA,NA,NA,2,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177200,561772,17434,NA,0,NA,NA,NA,Snow Boot Pond,NA,NA,NA,5,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177300,561773,17414,NA,0,NA,NA,NA,Charlene Pond,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177400,561774,17435,NA,0,NA,NA,NA,Matthias Pond,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177500,561775,17425,NA,0,NA,NA,NA,Valerie Pond,NA,NA,NA,8,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177600,561776,17426,NA,0,NA,NA,NA,Megan Pond,NA,NA,NA,1,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177700,561777,17427,NA,0,NA,NA,NA,Nicholas Pond,NA,NA,NA,1,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177800,561778,17428,NA,0,NA,NA,NA,Wyatt Pond,NA,NA,NA,1,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56177900,561779,17429,NA,0,NA,NA,NA,Laurie Pond,NA,NA,NA,0,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56178000,561780,17430,NA,0,NA,NA,NA,Denise Pond,NA,NA,NA,0,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56178100,561781,17431,NA,0,NA,NA,NA,Foggy Pond,NA,NA,NA,0,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56178200,561782,17645,NA,0,NA,NA,NA,Spider Wort Pond,75-43,NA,NA,7,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56178300,561783,17661,NA,0,NA,NA,NA,Barbara Pond,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57000100,570001,16492,63038,0,NA,NA,15304520,Goose,NA,NA,NA,35,42.01,NA,NA,NA,NA,1.19,NA,NA,0,NA,NA,48.05798,-96.47621,240934.5,5328460.3
57002700,570027,5281,63023,0,NA,NA,15304304,Unnamed,NA,NA,NA,14,6.84,NA,NA,NA,NA,0.88,NA,NA,0,NA,NA,48.09839,-96.19123,262346.9,5332188.6
57005100,570051,76,63022,0,35,NA,15404334,Red Lake River Reservoir,NA,NA,NA,82,75.49,135,18,NA,NA,5.7,2.53,NA,75.49,NA,NA,48.12278,-96.16717,264329.8,5334628.7
58000100,580001,11160,5024,0,NA,NA,4501519,Black,NA,NA,NA,11,11.58,NA,NA,NA,NA,0.72,NA,NA,0,NA,NA,46.36903,-92.29387,554252.7,5135309
58000300,580003,12006,34035,0,NA,NA,4101607,Billy's,NA,NA,NA,13,8.3,NA,NA,NA,NA,0.46,NA,NA,0,NA,NA,46.05408,-92.41425,545316.7,5100224.1
58000400,580004,12049,34024,0,NA,NA,4101616,Mallard,NA,NA,NA,22,23,NA,NA,NA,NA,1.32,NA,NA,0,NA,NA,46.02975,-92.38234,547921,5097577.7
58000500,580005,2654,34038,0,37,42,4201629,Hay Creek Flowage,Tolzer,NA,NA,66,101.92,88,10,3,NA,3.82,NA,NA,101.92,NA,360,46.09491,-92.40432,546049.2,5104777.1
58000600,580006,11174,5025,0,NA,NA,4501620,Unnamed,NA,NA,NA,11,7.13,NA,NA,NA,NA,0.41,NA,NA,0,NA,NA,46.3641,-92.38955,546962.7,5134688.1
58000800,580008,11046,5019,0,NA,NA,4501701,Cranberry,NA,NA,NA,43,23.93,NA,NA,NA,NA,0.81,NA,NA,0,NA,NA,46.40894,-92.4274,544037.9,5139631.8
58000900,580009,2665,34034,0,20,NA,4101702,Stevens,NA,NA,NA,18,15.52,15,48,25,NA,0.68,NA,NA,3,NA,NA,46.06018,-92.46572,541324.2,5100855.3
58001000,580010,2664,34027,0,20,21,4101703,Razor,NA,NA,NA,110,97.68,100,36,17,NA,2.02,NA,NA,47,NA,270,46.06017,-92.48696,539697.6,5100895.6
58001100,580011,2666,34027,0,37,NA,4101705,Five,Buckleys,NA,NA,29,24.69,22,14,NA,NA,1.17,NA,NA,24.69,NA,NA,46.05792,-92.51545,537404.4,5100583
58001200,580012,2674,34027,0,33,NA,4101708,McGowan,NA,NA,NA,28,22.26,21,24,16,NA,0.93,NA,NA,8,NA,360,46.04177,-92.51818,537280.5,5098863.5
58001300,580013,2667,34026,0,20,21,4101710,Greigs,Lake Ten,NA,NA,58,54.75,53.5,68,18,NA,1.18,0.42,NA,25,NA,360,46.05264,-92.4725,540836.4,5100042.9
58001400,580014,2672,34026,0,36,NA,4101710,Mud,Twin,NA,NA,18,14.45,17,21,4,NA,0.71,NA,NA,14.45,NA,NA,46.04374,-92.47441,540681.8,5099056
58001500,580015,2675,34026,0,28,21,4101711,Keene,NA,NA,NA,10,9.22,13,17,NA,NA,0.46,0.14,NA,7,NA,NA,46.04144,-92.45665,542045.7,5098803.4
58001600,580016,12030,34026,0,NA,NA,4101713,Churchill,Big Ben,NA,NA,36,29.95,NA,NA,NA,NA,0.94,NA,NA,0,NA,NA,46.03947,-92.43581,543630.5,5098647.4
58001700,580017,12038,34026,0,NA,NA,4101714,Sutton,NA,NA,NA,10,9.71,NA,NA,NA,NA,0.53,NA,NA,0,NA,NA,46.03658,-92.4502,542547.4,5098253.9
58001800,580018,2676,34026,0,36,NA,4101715,Lena,Lower Twin,NA,NA,50,42.51,44,33,5,NA,1.31,NA,NA,40,NA,NA,46.03849,-92.47755,540459.8,5098453.2
58001900,580019,2677,34027,0,37,39,4101717,Kenney,Kenivey,NA,NA,20,14.72,15,15,8,NA,0.75,NA,NA,14.72,NA,360,46.03698,-92.51691,537383.4,5098250.5
58002000,580020,12042,34021,0,NA,NA,4101718,West Kramer,NA,NA,NA,21,3.84,NA,NA,NA,NA,0.29,NA,NA,0,NA,NA,46.03426,-92.53989,535605.9,5097952.6
58002100,580021,12053,34021,0,NA,NA,4101718,East Kramer,NA,NA,NA,24,8.07,NA,NA,NA,NA,0.52,NA,NA,0,NA,NA,46.03049,-92.53395,536075.5,5097560.5
58002200,580022,12066,34026,0,NA,NA,4101721,Bullhead,NA,NA,NA,32,18.49,NA,NA,NA,NA,0.62,NA,NA,0,NA,NA,46.02069,-92.50436,538369.4,5096466.4
58002300,580023,12099,34026,0,NA,NA,4101728,Alma,Larson,NA,NA,37,29.71,NA,NA,NA,NA,0.91,NA,NA,0,NA,NA,45.99906,-92.49222,539319.6,5094059.9
58002500,580025,2645,34018,0,21,NA,4201717,Dollar,NA,NA,NA,20,19.93,19,27,18,NA,0.73,NA,NA,7,NA,NA,46.12382,-92.52548,536661.2,5107916.9
58002600,580026,11874,34018,0,NA,NA,4201718,Crooked,NA,NA,NA,94,91.67,NA,NA,NA,NA,1.95,NA,NA,0,NA,NA,46.11932,-92.54957,534818.9,5107441.8
58002800,580028,2657,34028,0,29,21,4201733,Little Tamarack,NA,NA,NA,58,59.55,60,31,NA,NA,1.32,0.4,NA,38,NA,90,46.08087,-92.50011,538642.6,5103197.7
58002900,580029,2662,34034,0,37,39,4201736,Grace,Graces,NA,NA,48,79.77,53,11,5,NA,1.94,NA,NA,79.77,NA,22,46.07489,-92.4404,543222.7,5102524.1
58003000,580030,11292,35045,0,NA,NA,4401707,Mack,NA,NA,NA,12,7.99,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,46.30792,-92.54197,535260.5,5128370
58003200,580032,2515,5019,0,37,NA,4501703,Headquarters,NA,NA,NA,14,16.39,14,7,NA,NA,0.78,NA,NA,16.39,NA,NA,46.41057,-92.47772,540122.3,5139791.9
58003300,580033,11075,5016,0,NA,NA,4501709,Maheu,NA,NA,NA,36,27.76,NA,NA,NA,NA,1.1,NA,NA,0,NA,NA,46.39799,-92.50597,537944.1,5138328.4
58003400,580034,11081,5016,0,NA,NA,4501709,Delong,NA,NA,NA,41,38.04,NA,NA,NA,NA,1.09,NA,NA,0,NA,NA,46.39648,-92.48985,539247.5,5138213.9
58003500,580035,11069,5025,0,NA,NA,4501711,Little Mud,NA,NA,NA,10,5.24,NA,NA,NA,NA,0.35,NA,NA,0,NA,NA,46.40071,-92.46281,541299.1,5138707.5
58003600,580036,11132,5016,0,NA,NA,4501717,Wolf,NA,NA,NA,22,17.8,NA,NA,NA,NA,0.62,NA,NA,0,NA,NA,46.38155,-92.52076,536863.8,5136552.2
58003700,580037,11215,35043,0,NA,NA,4501731,Walthausen,NA,NA,NA,10,6.34,NA,NA,NA,NA,0.37,NA,NA,0,NA,NA,46.34513,-92.5417,535270.1,5132495.2
58004000,580040,2701,34013,0,37,NA,4001819,Clayton,NA,NA,NA,16,15.27,17,13,NA,NA,1.58,1,NA,15.27,NA,NA,45.94283,-92.64164,527727.5,5087709.6
58004100,580041,12054,34014,0,NA,NA,4101813,West Chain,NA,NA,NA,14,9.8,NA,NA,NA,NA,0.85,NA,NA,0,NA,NA,46.02898,-92.56532,533633.1,5097377
58004200,580042,12050,34014,0,NA,NA,4101813,North Chain,NA,NA,NA,10,7.39,NA,NA,NA,NA,0.62,NA,NA,0,NA,NA,46.03041,-92.56217,533870.6,5097513
58004300,580043,12058,34014,0,NA,NA,4101824,South Chain,NA,NA,NA,14,9.87,NA,NA,NA,NA,0.51,NA,NA,0,NA,NA,46.02641,-92.56046,534005.5,5097070.9
58004400,580044,12078,34013,0,NA,NA,4101821,Olive,NA,NA,NA,12,4.52,NA,NA,NA,NA,0.37,NA,NA,0,NA,NA,46.01354,-92.61746,529627.2,5095615.2
58004500,580045,2686,34013,0,37,NA,4101823,Wilbur,NA,NA,NA,47,44.26,45,14,NA,NA,1.17,1,NA,44.26,NA,NA,46.02015,-92.58777,531882.6,5096328
58004700,580047,11360,34017,0,NA,NA,4401822,Bartels,NA,NA,NA,11,15.54,NA,NA,NA,NA,0.68,NA,NA,0,NA,NA,46.28115,-92.61471,529668.2,5125389.4
58004900,580049,11107,35043,0,NA,NA,4501815,Little Oak,NA,NA,NA,58,58.36,NA,NA,NA,NA,1.71,NA,NA,0,NA,NA,46.38716,-92.61057,529983.9,5137170
58005000,580050,11139,35043,0,NA,NA,4501816,Unnamed,NA,NA,NA,25,20.87,NA,NA,NA,NA,0.74,NA,NA,0,NA,NA,46.37888,-92.63383,528172,5136212.9
58005100,580051,11208,35043,0,NA,NA,4501826,Margaret,NA,NA,NA,34,28.53,NA,NA,NA,NA,0.89,NA,NA,0,NA,NA,46.34767,-92.58635,531841.6,5132755.9
58005200,580052,11236,35046,0,NA,NA,4501834,Hicks,NA,NA,NA,39,18.99,NA,NA,NA,NA,0.71,NA,NA,0,NA,NA,46.33505,-92.60401,530483,5131351.4
58005400,580054,12018,34006,0,NA,NA,4101910,Wallace,NA,NA,NA,28,22.45,NA,NA,NA,NA,0.92,NA,NA,0,NA,NA,46.04826,-92.7237,521352.1,5099479.4
58005700,580057,11736,34001,0,NA,NA,4301931,Big Sink Hole,NA,NA,NA,10,3.13,NA,NA,NA,NA,0.31,NA,NA,0,NA,NA,46.1719,-92.78866,516328.1,5113146
58005800,580058,2577,35058,0,37,39,4401906,McCormick,Third,NA,NA,58,60.95,54,17,NA,NA,1.29,NA,NA,53,NA,NA,46.31866,-92.78869,516257.8,5129483.2
58005900,580059,11426,35060,0,NA,NA,4401933,Stevens,NA,NA,NA,53,32.3,NA,NA,NA,NA,0.83,NA,NA,0,NA,NA,46.25756,-92.74453,519697.2,5122718.1
58006000,580060,11250,35049,0,NA,NA,4401902,Willow,NA,NA,NA,24,23.08,NA,NA,NA,NA,0.81,NA,NA,0,NA,NA,46.33043,-92.70948,522348.6,5130818
58006100,580061,2517,35022,0,36,NA,4501903,Unnamed (Little Island),NA,NA,NA,34,35.67,34,20,90,NA,1.13,NA,NA,33,NA,NA,46.40996,-92.7315,520681,5139626.7
58006300,580063,11056,35022,0,NA,NA,4501907,Lords,NA,NA,NA,36,24.88,NA,NA,NA,NA,0.98,NA,NA,0,NA,NA,46.40339,-92.78666,516460.1,5138808.4
58006400,580064,11099,35022,0,NA,NA,4501907,Unnamed,NA,NA,NA,18,16.73,NA,NA,NA,NA,0.64,NA,NA,0,NA,NA,46.39228,-92.78573,516465.1,5137674.7
58006500,580065,11090,35022,0,NA,NA,4501908,Unnamed,NA,NA,NA,14,10.89,NA,NA,NA,NA,0.53,NA,NA,0,NA,NA,46.39504,-92.77953,516936.3,5137963.9
58006600,580066,11106,35022,0,NA,NA,4501917,Little North Sturgeon,Little North,NA,NA,20,14.51,NA,NA,NA,NA,0.84,NA,NA,0,NA,NA,46.38886,-92.77615,517195.5,5137249.2
58006800,580068,2525,35042,0,29,32,4501911,Eleven,NA,NA,NA,114,108,109,49,NA,NA,1.95,1,NA,69,NA,360,46.39593,-92.70597,522548.5,5138014.7
58006900,580069,2523,35009,0,21,32,4501912,Twelve,NA,NA,NA,61,63.25,58,31,NA,NA,1.87,1,NA,34,NA,360,46.39643,-92.69199,523706.3,5138203
58007000,580070,11131,35009,0,NA,NA,4501913,Thirteen,NA,NA,NA,21,17.3,NA,NA,NA,NA,0.62,NA,NA,0,NA,NA,46.38192,-92.68881,523930.9,5136526.5
58007100,580071,3780,35022,0,21,NA,4501918,Close,NA,NA,NA,34,33.13,36,37,14,NA,1.08,NA,NA,19,NA,NA,46.3807,-92.79028,516118.2,5136356.6
58007200,580072,11158,35049,0,NA,NA,4501919,Unnamed,NA,NA,NA,16,16.42,NA,NA,NA,NA,0.63,NA,NA,0,NA,NA,46.37136,-92.78419,516591.5,5135343.7
58007300,580073,2548,35049,0,39,NA,4501930,Dago,NA,NA,NA,107,117.81,107,20,NA,NA,1.9,NA,NA,107,NA,NA,46.35744,-92.79404,515847.3,5133747.5
58007400,580074,2541,35049,0,20,NA,4501921,Johnson,NA,NA,NA,37,38.55,37,54,18,NA,0.97,NA,NA,14,NA,NA,46.36973,-92.74608,519526.9,5135165.9
58007500,580075,11214,35049,0,NA,NA,4501935,Willow,NA,NA,NA,64,43.37,NA,NA,NA,NA,1.93,NA,NA,0,NA,NA,46.3416,-92.7191,521661.5,5132042.1
58007600,580076,2561,35042,0,36,38,4501929,Passenger,NA,NA,NA,75,66.52,70,22,NA,NA,1.61,1,NA,58,NA,360,46.34678,-92.76365,518210.2,5132556.2
58007700,580077,2558,35042,0,37,42,4501928,Big Slough,NA,NA,NA,59,61.78,71,14,NA,NA,2.34,1,NA,61.78,NA,NA,46.34681,-92.75448,519183.6,5132672.7
58007800,580078,2553,35049,0,29,32,4501929,Rush,NA,NA,NA,88,78.4,71.8,37,NA,NA,1.73,1,NA,44.2,NA,90,46.35682,-92.76726,517889.3,5133769.6
58007900,580079,11195,35049,0,NA,NA,4501929,Turtle,NA,NA,NA,33,24.09,NA,NA,NA,NA,0.75,NA,NA,0,NA,NA,46.35383,-92.77955,516953.6,5133357.1
58008200,580082,12462,36076,0,NA,NA,3902036,Unnamed,NA,NA,NA,22,6.65,NA,NA,NA,NA,0.53,NA,NA,0,NA,NA,45.83095,-92.77505,517473.5,5075291.5
58008300,580083,2581,35058,0,36,NA,4401907,Second,NA,NA,NA,42,42.68,44,25,NA,NA,1.15,NA,NA,39,NA,NA,46.31106,-92.8035,515113.6,5128646.4
58008500,580085,12610,37075,0,NA,NA,3802023,Unnamed,NA,NA,NA,10,7.47,NA,NA,NA,NA,0.65,NA,NA,0,NA,NA,45.75978,-92.8082,514922.6,5067377.3
58008900,580089,2710,35071,0,36,NA,4002033,Cedar,NA,NA,NA,71,70.68,69,18,5,NA,1.64,1,NA,64,NA,NA,45.91716,-92.85621,511120.7,5084806.8
58009000,580090,2708,35071,0,36,NA,4002030,Mud,NA,NA,NA,12,12.47,12,26,7,NA,0.69,NA,NA,10,NA,NA,45.92561,-92.88115,509168.7,5085793
58009300,580093,12046,35070,0,NA,NA,4102014,Unnamed,NA,NA,NA,100,94.51,NA,NA,NA,NA,2.12,NA,NA,0,NA,NA,46.03103,-92.84047,512225.5,5097558.9
58009400,580094,11846,35063,0,NA,NA,4202007,Unnamed (Skunk),NA,NA,NA,11,11.99,NA,NA,NA,NA,0.51,NA,NA,0,NA,NA,46.13494,-92.91579,506499.3,5109045
58009500,580095,11866,35063,0,NA,NA,4202018,Unnamed,NA,NA,NA,13,10.32,NA,NA,NA,NA,0.48,NA,NA,0,NA,NA,46.12817,-92.91789,506336.5,5108281.5
58009600,580096,11574,35057,0,NA,NA,4302018,Unnamed,NA,NA,NA,33,25.06,NA,NA,NA,NA,1.49,NA,NA,0,NA,NA,46.21142,-92.91831,506362.9,5117501.2
58009700,580097,11618,35057,0,NA,NA,4302019,Finn,NA,NA,NA,14,4.06,NA,NA,NA,NA,0.35,NA,NA,0,NA,NA,46.20079,-92.91415,506619,5116364
58009900,580099,2579,35058,0,29,21,4402012,First,NA,NA,NA,78,80.06,80,18,12,NA,1.6,0.63,NA,62,NA,45,46.31452,-92.82018,513842.1,5129000.3
58010000,580100,11261,35050,0,NA,NA,4402003,Unnamed,NA,NA,NA,19,15.63,NA,NA,NA,NA,0.66,NA,NA,0,NA,NA,46.32586,-92.86193,510641.6,5130245.3
58010100,580101,11274,35051,0,NA,NA,4402010,Shoemaker,NA,NA,NA,16,15.79,NA,NA,NA,NA,0.84,NA,NA,0,NA,NA,46.31572,-92.86139,510678.8,5129080.3
58010200,580102,2578,35052,0,37,39,4402008,Fox,NA,NA,NA,104,200.34,239,14.5,NA,NA,4.53,NA,NA,200.34,NA,NA,46.31314,-92.89265,508256.6,5128767.6
58010300,580103,2584,35051,0,37,NA,4402009,Mud,NA,NA,NA,30,25.92,30,16,5,NA,1.12,1,NA,25.92,NA,NA,46.30351,-92.88419,508923.8,5127786.8
58010400,580104,2585,35051,0,21,20,4402016,Clear,NA,NA,NA,25,26.28,23,39,14,NA,0.9,NA,NA,13,NA,360,46.30253,-92.88045,509206.8,5127684.8
58010600,580106,2589,35051,0,37,36,4402021,Little Mud,Wolf,NA,NA,19,16.59,17,25,6,NA,0.92,1,NA,16,NA,NA,46.28724,-92.86868,510095.7,5125937.4
58010700,580107,2590,35051,0,32,21,4402021,Long,NA,NA,NA,89,77.17,75,24,NA,NA,2.54,1,NA,47,NA,NA,46.28267,-92.86717,510248.9,5125506.6
58010800,580108,2588,35053,0,36,NA,4402017,Clear,NA,NA,NA,14,14.15,11,37,5,NA,0.75,NA,NA,9,NA,NA,46.29331,-92.90385,507415.5,5126625.6
58010900,580109,11344,35053,0,NA,NA,4402019,Rutledge,NA,NA,NA,10,5.78,NA,NA,NA,NA,0.35,NA,NA,0,NA,NA,46.28759,-92.91784,506324.1,5126001.5
58011000,580110,11416,35057,0,NA,NA,4402028,Cemetery,NA,NA,NA,34,17.08,NA,NA,NA,NA,0.6,NA,NA,0,NA,NA,46.26338,-92.88396,508931.2,5123312.9
58011100,580111,2571,35049,0,42,37,4402002,Stanton,Memorial,NA,NA,84,86.61,95,12,4,NA,3.65,0.9,NA,86.61,NA,45,46.3275,-92.83115,513008.9,5130386.6
58011200,580112,11247,35049,0,NA,NA,4502035,Zalesky,NA,NA,NA,12,11.03,NA,NA,NA,NA,0.58,NA,NA,0,NA,NA,46.33197,-92.83689,512556.1,5130936
58011300,580113,11121,35022,0,NA,NA,4502013,Logan,NA,NA,NA,24,23.02,NA,NA,NA,NA,0.71,NA,NA,0,NA,NA,46.3839,-92.80692,514857.9,5136726.9
58011400,580114,11198,35050,0,NA,NA,4502028,Unnamed,NA,NA,NA,10,7.78,NA,NA,NA,NA,0.4,NA,NA,0,NA,NA,46.35317,-92.87034,509972.5,5133288
58011500,580115,11588,35057,0,NA,NA,4302113,Mud,NA,NA,NA,18,15.14,NA,NA,NA,NA,0.8,NA,NA,0,NA,NA,46.20702,-92.93011,505396.3,5117056.4
58011600,580116,11587,35057,0,NA,NA,4302018,Unnamed,NA,NA,NA,25,23.56,NA,NA,NA,NA,0.95,NA,NA,0,NA,NA,46.20667,-92.92677,505657.8,5116986.9
58011700,580117,2745,37003,0,36,NA,3802109,Rock,NA,NA,NA,96,87.64,82,32,NA,NA,2.77,NA,NA,67,NA,NA,45.79535,-92.97852,501554.8,5071330.3
58011800,580118,2742,36070,0,28,23,3802104,Devils,NA,NA,NA,19,15.62,18,80,NA,NA,0.64,NA,NA,4,NA,NA,45.81643,-92.96319,502849.3,5073644.7
