max_depth_m,Parent_DOW.x,Parent_DOW.y,LAKE_AREA_MN_ACRES,LARGE_LAKE_FLAG,UTM_DATUM_ID,UTM_ZONE_ID
2.4384,330036,330036,502.78,N,83,15
5.1816,330040,330040,653.49,N,83,15
2.7432,340022,340022,1023.47,N,83,15
3.6576,340033,340033,153.02,N,83,15
8.2296,340044,340044,1606.9,N,83,15
3.9624,340062,340062,647.12,N,83,15
14.0208,340066,340066,328.98,N,83,15
2.37744,340072,340072,1151.41,N,83,15
33.528,340079,340079,5560.63,N,83,15
5.4864,340086,340086,2682.5,N,83,15
17.3736,340116,340116,73.15,N,83,15
12.4968,340119,340119,78.99,N,83,15
10.3632,340142,340142,228.14,N,83,15
12.192,340154,340154,1007.94,N,83,15
20.4216,340171,340171,843.99,N,83,15
3.048,340172,340172,734.65,N,83,15
4.2672,340180,340180,632.25,N,83,15
7.3152,340181,340181,502.99,N,83,15
4.8768,340192,340192,1567.87,N,83,15
9.7536,340193,340193,173.52,N,83,15
7.9248,340206,340206,735.91,N,83,15
12.192,340217,340217,705.39,N,83,15
12.8016,340224,340224,521.1,N,83,15
4.2672,340246,340246,675.05,N,83,15
10.0584,340251,340251,2338.78,N,83,15
4.2672,340321,340321,108.27,N,83,15
8.8392,350003,350003,289.9,N,83,15
9.144,360011,360011,114.64,N,83,15
15.24,360014,360014,119.61,N,83,15
11.2776,380048,380048,264.98,N,83,15
14.9352,380060,380060,345.5,N,83,15
11.8872,380068,380068,456,N,83,15
4.8768,380219,380219,1238.88,N,83,15
6.7056,380256,380256,61.11,N,83,15
6.096,380292,380292,97.07,N,83,15
12.192,380393,380393,406.11,N,83,15
10.668,380406,380406,295.1,N,83,15
7.9248,380409,380409,31.85,N,83,15
45.72,380529,380529,4654.83,N,83,15
2.1336,380539,380539,175.58,N,83,15
2.1336,380554,380554,116.9,N,83,15
3.048,380573,380573,145.13,N,83,15
2.1336,380656,380656,1329.21,N,83,15
4.2672,380664,380664,81.13,N,83,15
2.7432,380674,380674,62.5,N,83,15
3.9624,380686,380686,272.85,N,83,15
5.7912,380691,380691,228.68,N,83,15
3.3528,380735,380735,486.47,N,83,15
6.096,380744,380744,237.72,N,83,15
9.144,380778,380778,563.98,N,83,15
17.0688,380779,380779,1291.92,N,83,15
16.764,380782,380782,653.33,N,83,15
13.716,380810,380810,465.12,N,83,15
9.7536,380811,380811,2258.46,N,83,15
7.9248,400001,400001,416.62,N,83,15
3.6576,400002,400002,892.01,N,83,15
9.144,400009,400009,121.11,N,83,15
3.9624,400014,400014,258.11,N,83,15
5.7912,400020,400020,301.71,N,83,15
10.668,400031,400031,1357.8,N,83,15
4.2672,400032,400032,521.12,N,83,15
20.4216,400033,400033,268.86,N,83,15
18.288,400039,400039,71.3,N,83,15
8.2296,400044,400044,75.91,N,83,15
16.764,400051,400051,77.4,N,83,15
18.288,400057,400057,927.01,N,83,15
15.5448,400063,400063,791.64,N,83,15
5.4864,400079,400079,279.43,N,83,15
11.2776,400092,400092,684.57,N,83,15
7.3152,400092,400092,438.81,N,83,15
2.4384,400092,400092,667.42,N,83,15
3.3528,400109,400109,595.71,N,83,15
15.5448,400117,400117,1519.46,N,83,15
11.2776,400124,400124,300,N,83,15
2.7432,410021,410021,547.08,N,83,15
2.7432,410043,410043,2699.47,N,83,15
4.93776,410067,410067,251.4,N,83,15
3.048,410089,410089,996.28,N,83,15
3.3528,420002,420002,342.41,N,83,15
2.1336,420014,420014,379.43,N,83,15
3.3528,420020,420020,286.15,N,83,15
2.4384,420047,420047,401.33,N,83,15
2.40792,420052,420052,379.13,N,83,15
3.3528,420055,420055,65.76,N,83,15
6.7056,420070,420070,351.26,N,83,15
2.7432,420093,420093,148.96,N,83,15
2.4384,420096,420096,169.73,N,83,15
3.6576,430012,430012,382.45,N,83,15
5.4864,430073,430073,329.53,N,83,15
4.63296,430084,430084,520.43,N,83,15
1.8288,430085,430085,641.79,N,83,15
11.2776,430104,430104,140.57,N,83,15
2.4384,430115,430115,1860.05,N,83,15
4.8768,440001,440001,688.95,N,83,15
13.1064,440003,440003,832.07,N,83,15
7.9248,440006,440006,734.97,N,83,15
8.8392,440014,440014,1125.92,N,83,15
4.8768,440023,440023,965.96,N,83,15
13.1064,440038,440038,616.07,N,83,15
8.8392,440045,440045,632.5,N,83,15
13.1064,440080,440080,269.79,N,83,15
7.0104,450119,450119,42.7,N,83,15
1.8288,460012,460012,185.63,N,83,15
6.7056,460020,460020,252.38,N,83,15
3.3528,460024,460024,83.17,N,83,15
5.7912,460025,460025,138.2,N,83,15
7.0104,460030,460030,227.91,N,83,15
8.2296,460031,460031,548.05,N,83,15
5.7912,460034,460034,182.09,N,83,15
2.1336,460096,460096,267.34,N,83,15
6.096,460109,460109,951.02,N,83,15
2.1336,460121,460121,706.87,N,83,15
5.4864,460133,460133,444.51,N,83,15
5.1816,470002,470002,1025.04,N,83,15
4.572,470015,470015,1064.05,N,83,15
2.7432,470023,470023,137.85,N,83,15
9.4488,470025,470025,51.48,N,83,15
8.5344,470026,470026,167.92,N,83,15
9.144,470032,470032,202.82,N,83,15
9.7536,470038,470038,683.85,N,83,15
8.8392,470042,470042,153.66,N,83,15
5.1816,470046,470046,2433.9,N,83,15
7.62,470049,470049,870.65,N,83,15
15.5448,470050,470050,289.9,N,83,15
5.1816,470061,470061,191.71,N,83,15
5.4864,470062,470062,238.39,N,83,15
10.3632,470064,470064,189.55,N,83,15
22.86,470068,470068,596.38,N,83,15
6.096,470082,470082,151.89,N,83,15
14.3256,470088,470088,119.37,N,83,15
5.4864,470095,470095,529.07,N,83,15
12.8016,470096,470096,37.37,N,83,15
14.9352,470119,470119,593.55,N,83,15
4.572,470129,470129,556.69,N,83,15
5.4864,470134,470134,614.31,N,83,15
2.4384,470159,470159,225.75,N,83,15
3.3528,470177,470177,787.05,N,83,15
4.572,480012,480012,621.82,N,83,15
19.2024,490005,490005,140.46,N,83,15
10.668,490015,490015,126.27,N,83,15
17.3736,490016,490016,1103.4,N,83,15
8.8392,490019,490019,129.5,N,83,15
10.3632,490024,490024,189.21,N,83,15
6.7056,490035,490035,179.74,N,83,15
6.096,490056,490056,127.08,N,83,15
19.5072,490079,490079,2708.77,N,83,15
7.62,490080,490080,537.46,N,83,15
17.9832,490081,490081,177.68,N,83,15
15.8496,490127,490127,1434.02,N,83,15
5.4864,490131,490131,99.49,N,83,15
6.7056,490133,490133,183.06,N,83,15
12.8016,490137,490137,1163.81,N,83,15
26.8224,490140,490140,235.64,N,83,15
3.048,500002,500002,40.01,N,83,15
5.1816,500003,500003,18.28,N,83,15
2.5908,510018,510018,126.9,N,83,15
2.1336,510024,510024,326.04,N,83,15
2.7432,510040,510040,274.14,N,83,15
2.5908,510043,510043,183.3,N,83,15
3.048,510046,510046,3462.22,N,83,15
3.3528,510063,510063,1209.24,N,83,15
2.1336,510068,510068,76.86,N,83,15
2.8956,510082,510082,405.74,N,83,15
1.8288,530007,530007,197.21,N,83,15
2.1336,530016,530016,93.94,N,83,15
2.4384,530021,530021,519.29,N,83,15
4.8768,530028,530028,776.05,N,83,15
6.096,560031,560031,257.06,N,83,15
5.1816,560066,560066,489.34,N,83,15
16.764,560114,560114,700,N,83,15
13.1064,560116,560116,404.14,N,83,15
14.3256,560116,560116,423.06,N,83,15
23.1648,560130,560130,4725.64,N,83,15
26.5176,560138,560138,1985.09,N,83,15
20.7264,560141,560141,5233.76,N,83,15
19.2024,560142,560142,2080.27,N,83,15
10.0584,560160,560160,713.89,N,83,15
13.1064,560200,560200,165.5,N,83,15
7.9248,560212,560212,169.38,N,83,15
21.0312,560238,560238,2539.52,N,83,15
32.9184,560239,560239,5565.43,N,83,15
19.5072,560240,560240,1295.92,N,83,15
15.5448,560241,560241,354.4,N,83,15
14.0208,560253,560253,907.35,N,83,15
7.9248,560298,560298,447.07,N,83,15
14.0208,560306,560306,188.36,N,83,15
8.8392,560310,560310,578.49,N,83,15
33.2232,560328,560328,1311.88,N,83,15
27.432,560358,560358,254.38,N,83,15
41.7576,560360,560360,1200.47,N,83,15
42.672,560369,560369,196.53,N,83,15
10.668,560377,560377,836.57,N,83,15
5.7912,560379,560379,1773.16,N,83,15
19.812,560383,560383,7534.81,N,83,15
28.6512,560385,560385,4453.99,N,83,15
14.0208,560386,560386,991.7,N,83,15
18.8976,560386,560386,596.86,N,83,15
10.0584,560386,560386,561.03,N,83,15
22.5552,560387,560387,681.63,N,83,15
39.0144,560388,560388,1288.78,N,83,15
15.8496,560408,560408,366.87,N,83,15
28.956,560437,560437,1356.82,N,83,15
23.7744,560475,560475,848.7,N,83,15
23.1648,560532,560532,620.81,N,83,15
8.8392,560559,560559,397.19,N,83,15
15.5448,560613,560613,1427.59,N,83,15
13.716,560727,560727,59.34,N,83,15
17.6784,560747,560747,5513.57,N,83,15
14.6304,560747,560747,775.37,N,83,15
16.764,560749,560749,1412.3,N,83,15
14.6304,560759,560759,1087.79,N,83,15
20.1168,560760,560760,1900.21,N,83,15
13.4112,560781,560781,737.87,N,83,15
22.2504,560784,560784,766.84,N,83,15
16.764,560786,560786,3962.88,N,83,15
22.86,560877,560877,731.23,N,83,15
6.7056,560915,560915,1002.66,N,83,15
18.5928,560950,560950,209.38,N,83,15
3.3528,580007,580007,79.32,N,83,15
14.3256,580024,580024,70.6,N,83,15
3.048,580031,580031,56.46,N,83,15
4.572,580038,580038,137.78,N,83,15
6.096,580048,580048,458.74,N,83,15
12.8016,580062,580062,536.19,N,83,15
12.192,580067,580067,1705.91,N,83,15
14.3256,580081,580081,527.23,N,83,15
9.144,580119,580119,925.29,N,83,15
46.6344,580123,580123,532.91,N,83,15
3.6576,580128,580128,32.87,N,83,15
7.3152,580137,580137,228.48,N,83,15
7.62,580138,580138,398.95,N,83,15
7.62,580142,580142,1486.29,N,83,15
5.4864,600015,600015,240.39,N,83,15
5.7912,600130,600130,49.88,N,83,15
18.288,600142,600142,102.07,N,83,15
8.2296,600202,600202,365.93,N,83,15
5.7912,600214,600214,255.67,N,83,15
25.2984,600217,600217,887.46,N,83,15
4.2672,600305,600305,1575.61,N,83,15
9.4488,610023,610023,344.55,N,83,15
15.24,610037,610037,174.92,N,83,15
14.9352,610041,610041,415.63,N,83,15
5.1816,610043,610043,323.83,N,83,15
21.0312,610064,610064,934.4,N,83,15
10.0584,610066,610066,281.99,N,83,15
4.8768,610067,610067,544.39,N,83,15
7.3152,610072,610072,335.96,N,83,15
7.0104,610078,610078,3793.7,N,83,15
10.3632,610111,610111,519.25,N,83,15
4.2672,610122,610122,369.77,N,83,15
9.7536,610130,610130,8050.27,N,83,15
3.048,610162,610162,198.58,N,83,15
1.2192,610180,610180,2311.05,N,83,15
5.4864,620001,620001,74.83,N,83,15
10.9728,620002,620002,1046.63,N,83,15
2.7432,620006,620006,84.11,N,83,15
12.4968,620007,620007,235.01,N,83,15
2.4384,620010,620010,73.32,N,83,15
2.4384,620011,620011,21.46,N,83,15
27.7368,620013,620013,197.69,N,83,15
3.3528,620016,620016,82.83,N,83,15
17.6784,620038,620038,392.92,N,83,15
2.7432,620038,620038,211.62,N,83,15
17.6784,620046,620046,607.23,N,83,15
5.7912,620047,620047,69.3,N,83,15
17.3736,620054,620054,73.25,N,83,15
4.7244,620055,620055,68.45,N,83,15
11.2776,620056,620056,374.96,N,83,15
13.4112,620057,620057,116.17,N,83,15
8.5344,620061,620061,450.02,N,83,15
9.144,620067,620067,172.63,N,83,15
9.144,620073,620073,147.78,N,83,15
13.1064,620078,620078,211.91,N,83,15
20.1168,620082,620082,42.82,N,83,15
14.3256,620083,620083,70.84,N,83,15
6.4008,640150,640150,22.24,N,83,15
3.3528,650002,650002,654.96,N,83,15
3.6576,650006,650006,509.13,N,83,15
4.572,660008,660008,1593.25,N,83,15
1.2192,660010,660010,677.46,N,83,15
18.288,660014,660014,128.15,N,83,15
13.1064,660018,660018,632.29,N,83,15
4.2672,660027,660027,837.58,N,83,15
14.3256,660029,660029,311.7,N,83,15
3.048,660032,660032,396.74,N,83,15
17.0688,660038,660038,875.81,N,83,15
15.24,660039,660039,672.73,N,83,15
8.2296,660047,660047,176.36,N,83,15
12.8016,660052,660052,885.52,N,83,15
12.8016,660055,660055,940.49,N,83,15
8.5344,680004,680004,181.53,N,83,15
4.2672,690001,690001,450.07,N,83,15
7.62,690003,690003,7073.85,N,83,15
14.3256,690004,690004,3246.08,N,83,15
4.8768,690016,690016,26.76,N,83,15
5.1816,690028,690028,182.69,N,83,15
8.8392,690030,690030,123.07,N,83,15
6.4008,690041,690041,402.59,N,83,15
14.6304,690069,690069,2344.5,N,83,15
20.1168,690071,690071,273.57,N,83,15
5.4864,690114,690114,293.54,N,83,15
18.8976,690115,690115,2362.47,N,83,15
5.4864,690117,690117,454.48,N,83,15
38.4048,690118,690118,7313.87,N,83,15
11.5824,690146,690146,68.32,N,83,15
6.7056,690174,690174,120.7,N,83,15
6.7056,690190,690190,1903.97,N,83,15
9.144,690249,690249,517.72,N,83,15
14.0208,690254,690254,661.74,N,83,15
10.3632,690278,690278,382.34,N,83,15
23.1648,690285,690285,323.59,N,83,15
11.8872,690285,690285,387.9,N,83,15
14.9352,690285,690285,1027.63,N,83,15
3.3528,690371,690371,2372.45,N,83,15
5.4864,690373,690373,3259.66,N,83,15
10.668,690375,690375,4567.47,N,83,15
22.2504,690376,690376,1212.25,N,83,15
4.572,690394,690394,111.57,N,83,15
7.62,690397,690397,14.99,N,83,15
8.5344,690412,690412,267.07,N,83,15
9.144,690412,690412,159.7,N,83,15
14.6304,690420,690420,118.06,N,83,15
25.908,690426,690426,271.45,N,83,15
12.192,690434,690434,313.9,N,83,15
15.8496,690434,690434,277.96,N,83,15
6.4008,690489,690489,538.57,N,83,15
18.288,690490,690490,488.26,N,83,15
15.5448,690493,690493,199.35,N,83,15
2.7432,690494,690494,160.52,N,83,15
4.2672,690495,690495,374.24,N,83,15
5.7912,690496,690496,462.61,N,83,15
2.4384,690506,690506,65.34,N,83,15
7.3152,690511,690511,1658.57,N,83,15
10.668,690521,690521,262.76,N,83,15
4.8768,690529,690529,330.21,N,83,15
7.62,690544,690544,201.54,N,83,15
8.2296,690545,690545,168.2,N,83,15
7.3152,690546,690546,211.79,N,83,15
8.2296,690550,690550,136.17,N,83,15
10.668,690553,690553,146.76,N,83,15
13.4112,690556,690556,124.07,N,83,15
3.048,690615,690615,1141.77,N,83,15
24.384,690616,690616,2920.63,N,83,15
9.4488,690627,690627,418.67,N,83,15
3.9624,690642,690642,372.93,N,83,15
7.3152,690646,690646,354.16,N,83,15
10.0584,690655,690655,334.62,N,83,15
21.336,690660,690660,723.09,N,83,15
8.8392,690662,690662,45.63,N,83,15
13.4112,690663,690663,32,N,83,15
7.9248,690671,690671,57.92,N,83,15
5.4864,690696,690696,120.53,N,83,15
15.5448,690700,690700,99.55,N,83,15
11.2776,690701,690701,146.35,N,83,15
6.7056,690717,690717,169.1,N,83,15
4.2672,690725,690725,127.76,N,83,15
4.2672,690732,690732,94.64,N,83,15
4.572,690736,690736,769.61,N,83,15
3.048,690742,690742,389.29,N,83,15
18.288,690744,690744,1695.11,N,83,15
15.24,690748,690748,437.15,N,83,15
6.096,690749,690749,876.43,N,83,15
3.9624,690755,690755,182.93,N,83,15
6.4008,690775,690775,173.2,N,83,15
9.4488,690790,690790,230.11,N,83,15
9.144,690810,690810,728.06,N,83,15
11.5824,690841,690841,11546.3,N,83,15
9.144,690842,690842,1249.89,N,83,15
14.3256,690848,690848,794.33,N,83,15
4.1148,690856,690856,145.4,N,83,15
10.9728,690859,690859,254.3,N,83,15
7.62,690864,690864,689.62,N,83,15
14.9352,690872,690872,93.89,N,83,15
19.812,690889,690889,222.11,N,83,15
9.144,690932,690932,343.61,N,83,15
24.384,690939,690939,1584.97,N,83,15
10.668,690939,690939,115.16,N,83,15
8.2296,690994,690994,966.53,N,83,15
4.572,700010,700010,45.25,N,83,15
2.7432,700022,700022,148.78,N,83,15
18.288,700026,700026,956.16,N,83,15
4.2672,700050,700050,169.27,N,83,15
11.2776,700054,700054,591.85,N,83,15
8.5344,700069,700069,172.95,N,83,15
15.24,700072,700072,386.26,N,83,15
3.9624,700091,700091,793.43,N,83,15
6.7056,700095,700095,300.52,N,83,15
5.4864,700113,700113,16.5,N,83,15
3.6576,700120,700120,118.52,N,83,15
2.4384,710016,710016,492.9,N,83,15
12.4968,710040,710040,64.14,N,83,15
4.572,710055,710055,361.91,N,83,15
5.4864,710057,710057,158.77,N,83,15
5.4864,710067,710067,462.72,N,83,15
7.9248,710069,710069,182.85,N,83,15
10.0584,710081,710081,169.5,N,83,15
14.6304,710082,710082,253.66,N,83,15
2.7432,710141,710141,356.89,N,83,15
4.572,710145,710145,154.48,N,83,15
7.62,710146,710146,404.36,N,83,15
3.3528,710147,710147,160.91,N,83,15
2.4384,720013,720013,641.72,N,83,15
11.5824,730004,730004,68.57,N,83,15
10.668,730006,730006,77.08,N,83,15
11.5824,730011,730011,37.43,N,83,15
10.9728,730014,730014,145.81,N,83,15
15.5448,730015,730015,91.75,N,83,15
8.2296,730023,730023,111.91,N,83,15
5.1816,730037,730037,753.34,N,83,15
10.9728,730038,730038,179.91,N,83,15
10.0584,730051,730051,217.67,N,83,15
10.3632,730055,730055,650.53,N,83,15
7.3152,730076,730076,187.03,N,83,15
15.8496,730082,730082,59.61,N,83,15
4.93776,730083,730083,195.9,N,83,15
6.096,730086,730086,215.95,N,83,15
12.192,730087,730087,95.08,N,83,15
10.9728,730088,730088,108.96,N,83,15
7.0104,730089,730089,128.11,N,83,15
20.1168,730097,730097,102.08,N,83,15
37.4904,730102,730102,245.56,N,83,15
12.4968,730104,730104,116.26,N,83,15
21.336,730106,730106,557.31,N,83,15
11.5824,730117,730117,411.4,N,83,15
14.0208,730118,730118,291.06,N,83,15
12.192,730122,730122,40.09,N,83,15
8.382,730123,730123,179.08,N,83,15
24.6888,730128,730128,233.48,N,83,15
24.0792,730136,730136,107.95,N,83,15
19.2024,730138,730138,600.03,N,83,15
10.668,730139,730139,487.12,N,83,15
12.4968,730147,730147,312.23,N,83,15
23.4696,730150,730150,278.23,N,83,15
6.096,730151,730151,160.64,N,83,15
6.096,730156,730156,221.38,N,83,15
17.3736,730157,730157,627.25,N,83,15
12.8016,730159,730159,457.67,N,83,15
12.192,730172,730172,121.33,N,83,15
32.6136,730183,730183,125.37,N,83,15
12.4968,730196,730196,1509.38,N,83,15
3.6576,730199,730199,209.29,N,83,15
40.2336,730200,730200,2968.28,N,83,15
10.9728,730226,730226,94.51,N,83,15
19.812,730231,730231,92.31,N,83,15
13.4112,730233,730233,203.86,N,83,15
17.0688,730249,730249,85.25,N,83,15
4.2672,740019,740019,34.48,N,83,15
8.2296,740023,740023,97.95,N,83,15
5.1816,750019,750019,375.43,N,83,15
2.8956,750024,750024,619.83,N,83,15
3.9624,750075,750075,516.12,N,83,15
2.7432,750200,750200,459.13,N,83,15
6.4008,760033,760033,207.99,N,83,15
7.9248,760072,760072,230.41,N,83,15
17.3736,770007,770007,269.53,N,83,15
14.3256,770010,770010,94.35,N,83,15
17.6784,770019,770019,124.2,N,83,15
13.716,770023,770023,886.93,N,83,15
24.9936,770024,770024,122.65,N,83,15
10.3632,770025,770025,53.45,N,83,15
7.9248,770026,770026,129.35,N,83,15
19.2024,770027,770027,396.67,N,83,15
18.8976,770032,770032,173.91,N,83,15
20.4216,770034,770034,163.59,N,83,15
8.2296,770035,770035,238.32,N,83,15
7.62,770046,770046,170.99,N,83,15
5.4864,770050,770050,166.54,N,83,15
6.4008,770063,770063,293.51,N,83,15
5.1816,770066,770066,215.36,N,83,15
7.9248,770067,770067,235.32,N,83,15
6.4008,770076,770076,124.96,N,83,15
24.6888,770084,770084,2111.87,N,83,15
11.8872,770088,770088,115.78,N,83,15
27.1272,770089,770089,839.44,N,83,15
9.2964,770105,770105,202.66,N,83,15
25.6032,770120,770120,151.72,N,83,15
7.3152,770128,770128,120.98,N,83,15
10.3632,770138,770138,83.58,N,83,15
10.9728,770149,770149,205.14,N,83,15
8.5344,770160,770160,138.67,N,83,15
7.0104,770181,770181,388.3,N,83,15
22.2504,770215,770215,6389.35,N,83,15
3.6576,780025,780025,5683.03,N,83,15
7.9248,800030,800030,251.91,N,83,15
4.572,800034,800034,532.54,N,83,15
13.716,800039,800039,113.9,N,83,15
10.0584,810003,810003,91.2,N,83,15
10.3632,810014,810014,648.77,N,83,15
2.7432,810015,810015,124.94,N,83,15
17.6784,810055,810055,193.22,N,83,15
15.5448,820023,820023,42.6,N,83,15
8.2296,820034,820034,46.72,N,83,15
10.3632,820044,820044,50.1,N,83,15
20.7264,820046,820046,203.05,N,83,15
20.1168,820049,820049,457.03,N,83,15
18.288,820052,820052,1799.22,N,83,15
9.144,820054,820054,221.45,N,83,15
7.62,820059,820059,75.86,N,83,15
4.66344,820091,820091,102.95,N,83,15
12.4968,820092,820092,58.21,N,83,15
7.3152,820101,820101,157.06,N,83,15
4.572,820103,820103,87.13,N,83,15
11.8872,820104,820104,152.75,N,83,15
42.672,820106,820106,281.21,N,83,15
14.0208,820115,820115,74.39,N,83,15
10.3632,820118,820118,62.82,N,83,15
5.1816,820153,820153,133.14,N,83,15
11.2776,820159,820159,2270.93,N,83,15
8.2296,820162,820162,29.58,N,83,15
8.5344,820163,820163,428.95,N,83,15
10.9728,820166,820166,49.11,N,83,15
25.2984,820167,820167,2427.7,N,83,15
3.9624,830040,830040,263.29,N,83,15
4.69392,830043,830043,202.76,N,83,15
6.7056,860009,860009,93.79,N,83,15
14.0208,860011,860011,251.44,N,83,15
8.2296,860023,860023,322.88,N,83,15
6.096,860041,860041,175.78,N,83,15
5.7912,860046,860046,110.43,N,83,15
7.0104,860051,860051,174.56,N,83,15
10.0584,860090,860090,1551.9,N,83,15
3.6576,860106,860106,338.01,N,83,15
8.2296,860107,860107,171.06,N,83,15
21.4884,860114,860114,491.96,N,83,15
24.384,860120,860120,316.51,N,83,15
23.1648,860134,860134,738.59,N,83,15
12.8016,860140,860140,82.72,N,83,15
18.288,860146,860146,225.53,N,83,15
11.5824,860148,860148,190.86,N,83,15
31.0896,860156,860156,196.03,N,83,15
10.3632,860163,860163,233.86,N,83,15
14.9352,860168,860168,139.97,N,83,15
11.2776,860182,860182,183.12,N,83,15
11.5824,860183,860183,97.35,N,83,15
6.4008,860184,860184,162.3,N,83,15
4.8768,860188,860188,188.57,N,83,15
5.6388,860190,860190,375.4,N,83,15
14.0208,860193,860193,189.97,N,83,15
11.8872,860199,860199,744.99,N,83,15
10.3632,860217,860217,361.91,N,83,15
15.8496,860221,860221,122.75,N,83,15
9.4488,860223,860223,139.28,N,83,15
32.9184,860227,860227,790.3,N,83,15
11.8872,860229,860229,279.74,N,83,15
6.4008,860230,860230,151.35,N,83,15
21.0312,860233,860233,1019.99,N,83,15
10.3632,860234,860234,222.47,N,83,15
10.668,860243,860243,71.47,N,83,15
22.5552,860251,860251,597,N,83,15
15.8496,860263,860263,552.78,N,83,15
19.812,860266,860266,56.59,N,83,15
13.1064,860271,860271,87.48,N,83,15
15.24,860273,860273,346.37,N,83,15
29.5656,860279,860279,904.39,N,83,15
13.716,860281,860281,135.16,N,83,15
13.4112,860282,860282,189.43,N,83,15
24.9936,860284,860284,187.12,N,83,15
8.5344,860288,860288,397.49,N,83,15
23.7744,860289,860289,669.42,N,83,15
8.5344,860293,860293,635.87,N,83,15
10.668,860298,860298,92.93,N,83,15
2.4384,870019,870019,166.07,N,83,15
2.7432,870030,870030,484.68,N,83,15
NA,NA,10002,27.2,N,83,15
NA,NA,10003,26.76,N,83,15
NA,NA,10004,39.07,N,83,15
NA,NA,10005,74.85,N,83,15
NA,NA,10006,13.99,N,83,15
NA,NA,10007,10.78,N,83,15
NA,NA,10008,16.14,N,83,15
